INFO 2024-11-15 23:09:04,630 autoreload Watching for file changes with StatReloader
DEBUG 2024-11-15 23:09:04,884 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\db\models\fields\related_lookups.py first seen with mtime 1729539089.569839
DEBUG 2024-11-15 23:09:04,884 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\template\backends\__init__.py first seen with mtime 1729539089.693513
DEBUG 2024-11-15 23:09:04,885 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\db\migrations\operations\models.py first seen with mtime 1729539089.5419147
DEBUG 2024-11-15 23:09:04,885 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\contrib\sessions\__init__.py first seen with mtime 1729539088.8198476
DEBUG 2024-11-15 23:09:04,885 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\contrib\auth\management\__init__.py first seen with mtime 1729539086.196519
DEBUG 2024-11-15 23:09:04,885 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\contrib\sites\requests.py first seen with mtime 1729539089.1140592
DEBUG 2024-11-15 23:09:04,885 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\db\models\base.py first seen with mtime 1729539089.546901
DEBUG 2024-11-15 23:09:04,885 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\secrets.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,885 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\contrib\admin\options.py first seen with mtime 1729539083.1295376
DEBUG 2024-11-15 23:09:04,885 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\apps\config.py first seen with mtime 1729539081.8818758
DEBUG 2024-11-15 23:09:04,885 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\contrib\auth\views.py first seen with mtime 1729539085.7975867
DEBUG 2024-11-15 23:09:04,885 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\core\handlers\exception.py first seen with mtime 1729539089.4182453
DEBUG 2024-11-15 23:09:04,885 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\contrib\contenttypes\admin.py first seen with mtime 1729539086.2154686
DEBUG 2024-11-15 23:09:04,886 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\asyncio\threads.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,886 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\db\backends\base\schema.py first seen with mtime 1729539089.479082
DEBUG 2024-11-15 23:09:04,886 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\multiprocessing\process.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,886 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\contrib\contenttypes\views.py first seen with mtime 1729539086.2304287
DEBUG 2024-11-15 23:09:04,886 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\template\response.py first seen with mtime 1729539089.6915133
DEBUG 2024-11-15 23:09:04,886 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\views\decorators\common.py first seen with mtime 1729539089.765316
DEBUG 2024-11-15 23:09:04,886 autoreload File D:\newP\mail\mailenv\Lib\site-packages\pdf2image\pdf2image.py first seen with mtime 1731495385.9420931
DEBUG 2024-11-15 23:09:04,886 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\middleware\cache.py first seen with mtime 1729539089.6755571
DEBUG 2024-11-15 23:09:04,887 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\encodings\__init__.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,887 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\pickle.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,887 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\encodings\utf_8.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,887 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\db\backends\sqlite3\client.py first seen with mtime 1729539089.513989
DEBUG 2024-11-15 23:09:04,887 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\logging\handlers.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,887 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\db\models\signals.py first seen with mtime 1729539089.5588686
DEBUG 2024-11-15 23:09:04,887 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\DLLs\_asyncio.pyd first seen with mtime 1728289646.0
DEBUG 2024-11-15 23:09:04,887 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\db\models\fields\__init__.py first seen with mtime 1729539089.561861
DEBUG 2024-11-15 23:09:04,887 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\contrib\admin\actions.py first seen with mtime 1729539083.1105945
DEBUG 2024-11-15 23:09:04,887 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\utils\formats.py first seen with mtime 1729539089.7373922
DEBUG 2024-11-15 23:09:04,887 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\utils\safestring.py first seen with mtime 1729539089.7493587
DEBUG 2024-11-15 23:09:04,888 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\pkgutil.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,888 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\core\checks\__init__.py first seen with mtime 1729539089.389322
DEBUG 2024-11-15 23:09:04,888 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\http\client.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,888 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\contrib\contenttypes\management\__init__.py first seen with mtime 1729539086.553564
DEBUG 2024-11-15 23:09:04,888 autoreload File D:\newP\mail\mailenv\Lib\site-packages\pdf2image\generators.py first seen with mtime 1731495385.9411216
DEBUG 2024-11-15 23:09:04,888 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\locale.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,888 autoreload File D:\newP\mail\mailenv\Lib\site-packages\PIL\ExifTags.py first seen with mtime 1731495384.3557827
DEBUG 2024-11-15 23:09:04,888 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\core\checks\translation.py first seen with mtime 1729539089.3953078
DEBUG 2024-11-15 23:09:04,888 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\forms\renderers.py first seen with mtime 1729539089.5967677
DEBUG 2024-11-15 23:09:04,888 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\db\models\functions\window.py first seen with mtime 1729539089.5768218
DEBUG 2024-11-15 23:09:04,889 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\db\models\options.py first seen with mtime 1729539089.5548792
DEBUG 2024-11-15 23:09:04,889 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\forms\widgets.py first seen with mtime 1729539089.5987766
DEBUG 2024-11-15 23:09:04,889 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\DLLs\unicodedata.pyd first seen with mtime 1728289646.0
DEBUG 2024-11-15 23:09:04,889 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\core\cache\utils.py first seen with mtime 1729539089.3793516
DEBUG 2024-11-15 23:09:04,889 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\core\paginator.py first seen with mtime 1729539089.3733654
DEBUG 2024-11-15 23:09:04,889 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\db\migrations\exceptions.py first seen with mtime 1729539089.5239632
DEBUG 2024-11-15 23:09:04,889 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\contrib\admin\utils.py first seen with mtime 1729539083.1494832
DEBUG 2024-11-15 23:09:04,889 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\utils\log.py first seen with mtime 1729539089.744373
DEBUG 2024-11-15 23:09:04,889 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\wsgiref\__init__.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,889 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\socket.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,889 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\template\__init__.py first seen with mtime 1729539089.6815412
DEBUG 2024-11-15 23:09:04,890 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\core\cache\backends\filebased.py first seen with mtime 1729539089.3863325
DEBUG 2024-11-15 23:09:04,890 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\re\_casefix.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,890 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\conf\locale\__init__.py first seen with mtime 1729539081.9626596
DEBUG 2024-11-15 23:09:04,890 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\template\defaultfilters.py first seen with mtime 1729539089.6855292
DEBUG 2024-11-15 23:09:04,890 autoreload File D:\newP\mail\mail_archive\documents\views.py first seen with mtime 1731704043.661304
DEBUG 2024-11-15 23:09:04,890 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\platform.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,890 autoreload File D:\newP\mail\mailenv\Lib\site-packages\sqlparse\formatter.py first seen with mtime 1729539080.8061216
DEBUG 2024-11-15 23:09:04,890 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\db\utils.py first seen with mtime 1729539089.467115
DEBUG 2024-11-15 23:09:04,890 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\contrib\auth\decorators.py first seen with mtime 1729539085.7716572
DEBUG 2024-11-15 23:09:04,890 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\template\loaders\app_directories.py first seen with mtime 1729539089.6994994
DEBUG 2024-11-15 23:09:04,891 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\ctypes\wintypes.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,891 autoreload File D:\newP\mail\mail_archive\documents\urls.py first seen with mtime 1731703584.4390671
DEBUG 2024-11-15 23:09:04,891 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\core\serializers\__init__.py first seen with mtime 1729539089.4561453
DEBUG 2024-11-15 23:09:04,891 autoreload File D:\newP\mail\mailenv\Lib\site-packages\sqlparse\tokens.py first seen with mtime 1729539080.8111088
DEBUG 2024-11-15 23:09:04,891 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\templatetags\cache.py first seen with mtime 1729539089.703482
DEBUG 2024-11-15 23:09:04,891 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\asyncio\locks.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,891 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\contrib\admin\templatetags\admin_modify.py first seen with mtime 1729539084.9368918
DEBUG 2024-11-15 23:09:04,891 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\asyncio\taskgroups.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,891 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\gettext.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,891 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\DLLs\_wmi.pyd first seen with mtime 1728289646.0
DEBUG 2024-11-15 23:09:04,891 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\db\models\query_utils.py first seen with mtime 1729539089.557871
DEBUG 2024-11-15 23:09:04,892 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\email\_policybase.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,892 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\socketserver.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,892 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\urls\conf.py first seen with mtime 1729539089.715451
DEBUG 2024-11-15 23:09:04,892 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\core\checks\compatibility\__init__.py first seen with mtime 1729539089.3963046
DEBUG 2024-11-15 23:09:04,892 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\db\backends\utils.py first seen with mtime 1729539089.471104
DEBUG 2024-11-15 23:09:04,892 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\DLLs\_decimal.pyd first seen with mtime 1728289646.0
DEBUG 2024-11-15 23:09:04,892 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\db\backends\sqlite3\base.py first seen with mtime 1729539089.512992
DEBUG 2024-11-15 23:09:04,892 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\statistics.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,892 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\utils\http.py first seen with mtime 1729539089.7403831
DEBUG 2024-11-15 23:09:04,892 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\db\models\functions\mixins.py first seen with mtime 1729539089.5748265
DEBUG 2024-11-15 23:09:04,893 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\token.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,893 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\asyncio\staggered.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,893 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\utils\translation\reloader.py first seen with mtime 1729539089.756342
DEBUG 2024-11-15 23:09:04,893 autoreload File D:\newP\mail\mail_archive\documents\admin.py first seen with mtime 1729539352.8905468
DEBUG 2024-11-15 23:09:04,893 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\conf\__init__.py first seen with mtime 1729539081.9227722
DEBUG 2024-11-15 23:09:04,893 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\core\checks\registry.py first seen with mtime 1729539089.3933117
DEBUG 2024-11-15 23:09:04,893 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\db\backends\sqlite3\schema.py first seen with mtime 1729539089.5189762
DEBUG 2024-11-15 23:09:04,893 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\json\scanner.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,893 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\asyncio\exceptions.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,893 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\views\__init__.py first seen with mtime 1729539089.7593322
DEBUG 2024-11-15 23:09:04,893 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\email\mime\__init__.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,894 autoreload File D:\newP\mail\mailenv\Lib\site-packages\sqlparse\engine\filter_stack.py first seen with mtime 1729539080.817092
DEBUG 2024-11-15 23:09:04,894 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\contrib\admin\templatetags\admin_urls.py first seen with mtime 1729539084.9388852
DEBUG 2024-11-15 23:09:04,894 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\contrib\contenttypes\__init__.py first seen with mtime 1729539086.214479
DEBUG 2024-11-15 23:09:04,894 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\views\csrf.py first seen with mtime 1729539089.7603288
DEBUG 2024-11-15 23:09:04,894 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\contrib\staticfiles\views.py first seen with mtime 1729539089.3633919
DEBUG 2024-11-15 23:09:04,894 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\contextlib.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,894 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_futures.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,894 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\core\handlers\asgi.py first seen with mtime 1729539089.4152532
DEBUG 2024-11-15 23:09:04,894 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\utils\translation\__init__.py first seen with mtime 1729539089.755344
DEBUG 2024-11-15 23:09:04,894 autoreload File D:\newP\mail\mail_archive\mail_archive\__init__.py first seen with mtime 1729537573.318946
DEBUG 2024-11-15 23:09:04,894 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\DLLs\_bz2.pyd first seen with mtime 1728289646.0
DEBUG 2024-11-15 23:09:04,895 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\email\mime\nonmultipart.py first seen with mtime 1728289608.0
DEBUG 2024-11-15 23:09:04,895 autoreload File D:\newP\mail\mailenv\Lib\site-packages\sqlparse\filters\output.py first seen with mtime 1729539080.8300588
DEBUG 2024-11-15 23:09:04,895 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\forms\boundfield.py first seen with mtime 1729539089.5917847
DEBUG 2024-11-15 23:09:04,895 autoreload File D:\newP\mail\mailenv\Lib\site-packages\django\db\models\sql\subqueries.py first seen with mtime 1729539089.5847993
DEBUG 2024-11-15 23:09:04,895 autoreload File C:\Users\debes\AppData\Local\Programs\Python\Python313\Lib\collections\__init__.py first seen with mtime 1728289608.0
